720200310100026531|520191216100013876|4260122459|3160058802|1006102|20|20200310|001||INS
720200309100026524|520191017100007811|4260119954|3160058853|1000241|5|20200309|001||INS
720200309100026525|520191017100007810|4260119954|3160058853|1000241|6|20200309|001||INS
720200309100026526|520191017100007811|4260119954|3160058853|1000241|7|20200309|001||INS
720200309100026527|520191017100007810|4260119954|3160058853|1000241|8|20200309|001||INS
720200309100026528|520191017100007811|4260119954|3160058853|1000241|9|20200309|001||INS
720200310100026529|520191216100013876|4260122459|3160058802|1006102|12|20200310|001||INS
720191216100082563|520191216100013871|4260122459|3160058802|1006101|30|20191216|004||DEL
720200306100026521|520191216100013871|4260122459|3160058802|1006101|10|20200306|001||INS
